model,arm,config_hash,recurrence_kind,task,split,difficulty,reasoning_steps,step,n_seeds,cos_last,cos_last_vs_seed,cos_min_after_first,token_acc,exact_match
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,15000,3,0.7177519078056017,0.0,0.7177519078056017,0.046000000000000006,0.046000000000000006
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,17500,3,0.700883075594902,0.0,0.700883075594902,0.056,0.056
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,20000,3,0.6871975486477216,0.0,0.6871975486477216,0.049999999999999996,0.049999999999999996
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,22500,3,0.6798660506804785,0.0,0.6798660506804785,0.057999999999999996,0.057999999999999996
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,25000,3,0.6804986943801244,0.0,0.6804986943801244,0.05666666666666667,0.05666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,27500,3,0.6703012958168983,0.0,0.6703012958168983,0.064,0.064
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,30000,3,0.6645119935274124,0.0,0.6645119935274124,0.06466666666666666,0.06466666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,32500,3,0.6588742708166441,0.0,0.6588742708166441,0.056,0.056
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,35000,3,0.6534175674120585,0.0,0.6534175674120585,0.06333333333333334,0.06333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,37500,3,0.6520235190788904,0.0,0.6520235190788904,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",1,40000,3,0.650716649989287,0.0,0.650716649989287,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",2,40000,3,0.650716649989287,0.0,0.650716649989287,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,2500,3,0.7944884424408277,0.0,0.7944884424408277,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,5000,3,0.8182409356037775,0.0,0.8182409356037775,0.004,0.004
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,7500,3,0.8430800711115202,0.0,0.8430800711115202,0.024000000000000004,0.024000000000000004
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,10000,3,0.8320746496319771,0.0,0.8320746496319771,0.029333333333333336,0.029333333333333336
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,12500,3,0.800204815963904,0.0,0.800204815963904,0.035333333333333335,0.035333333333333335
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,15000,3,0.7177519078056017,0.0,0.7177519078056017,0.046000000000000006,0.046000000000000006
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,17500,3,0.700883075594902,0.0,0.700883075594902,0.056,0.056
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,20000,3,0.6871975486477216,0.0,0.6871975486477216,0.049999999999999996,0.049999999999999996
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,22500,3,0.6798660506804785,0.0,0.6798660506804785,0.057999999999999996,0.057999999999999996
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,25000,3,0.6804986943801244,0.0,0.6804986943801244,0.05666666666666667,0.05666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,27500,3,0.6703012958168983,0.0,0.6703012958168983,0.064,0.064
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,30000,3,0.6645119935274124,0.0,0.6645119935274124,0.06466666666666666,0.06466666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,32500,3,0.6588742708166441,0.0,0.6588742708166441,0.056,0.056
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,35000,3,0.6534175674120585,0.0,0.6534175674120585,0.06333333333333334,0.06333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,37500,3,0.6520235190788904,0.0,0.6520235190788904,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",4,40000,3,0.650716649989287,0.0,0.650716649989287,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",8,40000,3,0.6470375439773003,0.0,0.6470375439773003,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,2500,3,0.7944884424408277,0.0,0.7944884424408277,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,5000,3,0.8182409356037775,0.0,0.8182409356037775,0.004,0.004
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,7500,3,0.8430800711115202,0.0,0.8430800711115202,0.024000000000000004,0.024000000000000004
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,10000,3,0.8320746496319771,0.0,0.8320746496319771,0.029333333333333336,0.029333333333333336
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,12500,3,0.800204815963904,0.0,0.800204815963904,0.035333333333333335,0.035333333333333335
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,15000,3,0.7177519078056017,0.0,0.7177519078056017,0.046000000000000006,0.046000000000000006
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,17500,3,0.700883075594902,0.0,0.700883075594902,0.056,0.056
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,20000,3,0.6871975486477216,0.0,0.6871975486477216,0.049999999999999996,0.049999999999999996
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,22500,3,0.6798660506804785,0.0,0.6798660506804785,0.057999999999999996,0.057999999999999996
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,25000,3,0.6804986943801244,0.0,0.6804986943801244,0.05666666666666667,0.05666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,27500,3,0.6703012958168983,0.0,0.6703012958168983,0.064,0.064
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,30000,3,0.6645119935274124,0.0,0.6645119935274124,0.06466666666666666,0.06466666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,32500,3,0.6588742708166441,0.0,0.6588742708166441,0.056,0.056
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,35000,3,0.6534175674120585,0.0,0.6534175674120585,0.06333333333333334,0.06333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,37500,3,0.6520235190788904,0.0,0.6520235190788904,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",16,40000,3,0.650716649989287,0.0,0.650716649989287,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 3}",32,40000,3,0.6470375439773003,0.0,0.6470375439773003,0.06,0.06
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,2500,3,0.7928193137049675,0.0,0.7928193137049675,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,5000,3,0.810742179552714,0.0,0.810742179552714,0.0026666666666666666,0.0026666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,7500,3,0.861669493218263,0.0,0.861669493218263,0.014666666666666668,0.014666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,10000,3,0.8566314280033112,0.0,0.8566314280033112,0.023999999999999997,0.023999999999999997
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,12500,3,0.8286214123169581,0.0,0.8286214123169581,0.02466666666666667,0.02466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,15000,3,0.7560106764237086,0.0,0.7560106764237086,0.028,0.028
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,17500,3,0.7508061503370603,0.0,0.7508061503370603,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,20000,3,0.7386375814676285,0.0,0.7386375814676285,0.03933333333333333,0.03933333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,22500,3,0.7329782346884409,0.0,0.7329782346884409,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,25000,3,0.7414748817682266,0.0,0.7414748817682266,0.04133333333333333,0.04133333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,27500,3,0.7345210562149683,0.0,0.7345210562149683,0.04666666666666667,0.04666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,30000,3,0.7234708418448766,0.0,0.7234708418448766,0.04466666666666667,0.04466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,32500,3,0.716902477045854,0.0,0.716902477045854,0.042666666666666665,0.042666666666666665
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,35000,3,0.7151661937435468,0.0,0.7151661937435468,0.04466666666666667,0.04466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,37500,3,0.7137835472822189,0.0,0.7137835472822189,0.042,0.042
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",1,40000,3,0.7126407896478971,0.0,0.7126407896478971,0.04533333333333334,0.04533333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",2,40000,3,0.7126407896478971,0.0,0.7126407896478971,0.04533333333333334,0.04533333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,2500,3,0.7928193137049675,0.0,0.7928193137049675,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,5000,3,0.810742179552714,0.0,0.810742179552714,0.0026666666666666666,0.0026666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,7500,3,0.861669493218263,0.0,0.861669493218263,0.014666666666666668,0.014666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,10000,3,0.8566314280033112,0.0,0.8566314280033112,0.023999999999999997,0.023999999999999997
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,12500,3,0.8286214123169581,0.0,0.8286214123169581,0.02466666666666667,0.02466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,15000,3,0.7560106764237086,0.0,0.7560106764237086,0.028,0.028
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,17500,3,0.7508061503370603,0.0,0.7508061503370603,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,20000,3,0.7386375814676285,0.0,0.7386375814676285,0.03933333333333333,0.03933333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,22500,3,0.7329782346884409,0.0,0.7329782346884409,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,25000,3,0.7414748817682266,0.0,0.7414748817682266,0.04133333333333333,0.04133333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,27500,3,0.7345210562149683,0.0,0.7345210562149683,0.04666666666666667,0.04666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,30000,3,0.7234708418448766,0.0,0.7234708418448766,0.04466666666666667,0.04466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,32500,3,0.716902477045854,0.0,0.716902477045854,0.042666666666666665,0.042666666666666665
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,35000,3,0.7151661937435468,0.0,0.7151661937435468,0.04466666666666667,0.04466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,37500,3,0.7137835472822189,0.0,0.7137835472822189,0.042,0.042
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",4,40000,3,0.7126407896478971,0.0,0.7126407896478971,0.04533333333333334,0.04533333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",8,40000,3,0.7113739599784216,0.0,0.7113739599784216,0.04533333333333334,0.04533333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,2500,3,0.7928193137049675,0.0,0.7928193137049675,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,5000,3,0.810742179552714,0.0,0.810742179552714,0.0026666666666666666,0.0026666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,7500,3,0.861669493218263,0.0,0.861669493218263,0.014666666666666668,0.014666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,10000,3,0.8566314280033112,0.0,0.8566314280033112,0.023999999999999997,0.023999999999999997
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,12500,3,0.8286214123169581,0.0,0.8286214123169581,0.02466666666666667,0.02466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,15000,3,0.7560106764237086,0.0,0.7560106764237086,0.028,0.028
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,17500,3,0.7508061503370603,0.0,0.7508061503370603,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,20000,3,0.7386375814676285,0.0,0.7386375814676285,0.03933333333333333,0.03933333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,22500,3,0.7329782346884409,0.0,0.7329782346884409,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,25000,3,0.7414748817682266,0.0,0.7414748817682266,0.04133333333333333,0.04133333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,27500,3,0.7345210562149683,0.0,0.7345210562149683,0.04666666666666667,0.04666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,30000,3,0.7234708418448766,0.0,0.7234708418448766,0.04466666666666667,0.04466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,32500,3,0.716902477045854,0.0,0.716902477045854,0.042666666666666665,0.042666666666666665
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,35000,3,0.7151661937435468,0.0,0.7151661937435468,0.04466666666666667,0.04466666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,37500,3,0.7137835472822189,0.0,0.7137835472822189,0.042,0.042
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",16,40000,3,0.7126407896478971,0.0,0.7126407896478971,0.04533333333333334,0.04533333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,mild,"{""depth"": 4}",32,40000,3,0.7113739599784216,0.0,0.7113739599784216,0.04533333333333334,0.04533333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,2500,3,0.835172047217687,0.0,0.835172047217687,0.0006666666666666666,0.0006666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,5000,3,0.8692192037900289,0.0,0.8692192037900289,0.0006666666666666666,0.0006666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,7500,3,0.894824226697286,0.0,0.894824226697286,0.0026666666666666666,0.0026666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,10000,3,0.880189023911953,0.0,0.880189023911953,0.008666666666666668,0.008666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,12500,3,0.834204929570357,0.0,0.834204929570357,0.011333333333333334,0.011333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,15000,3,0.7456079870462418,0.0,0.7456079870462418,0.016666666666666666,0.016666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,17500,3,0.7293819611271223,0.0,0.7293819611271223,0.020666666666666667,0.020666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,20000,3,0.7211102545261383,0.0,0.7211102545261383,0.024666666666666667,0.024666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,22500,3,0.7076577842235565,0.0,0.7076577842235565,0.024666666666666667,0.024666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,25000,3,0.7226535702745119,0.0,0.7226535702745119,0.023333333333333334,0.023333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,27500,3,0.7112306455771128,0.0,0.7112306455771128,0.02266666666666667,0.02266666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,30000,3,0.7055399790406227,0.0,0.7055399790406227,0.025333333333333333,0.025333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,32500,3,0.6972061892350515,0.0,0.6972061892350515,0.027333333333333334,0.027333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,35000,3,0.6943210363388062,0.0,0.6943210363388062,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,37500,3,0.6958690856893858,0.0,0.6958690856893858,0.030666666666666665,0.030666666666666665
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",1,40000,3,0.6939736604690552,0.0,0.6939736604690552,0.029333333333333333,0.029333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",2,40000,3,0.6939736604690552,0.0,0.6939736604690552,0.029333333333333333,0.029333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,2500,3,0.835172047217687,0.0,0.835172047217687,0.0006666666666666666,0.0006666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,5000,3,0.8692192037900289,0.0,0.8692192037900289,0.0006666666666666666,0.0006666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,7500,3,0.894824226697286,0.0,0.894824226697286,0.0026666666666666666,0.0026666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,10000,3,0.880189023911953,0.0,0.880189023911953,0.008666666666666668,0.008666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,12500,3,0.834204929570357,0.0,0.834204929570357,0.011333333333333334,0.011333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,15000,3,0.7456079870462418,0.0,0.7456079870462418,0.016666666666666666,0.016666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,17500,3,0.7293819611271223,0.0,0.7293819611271223,0.020666666666666667,0.020666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,20000,3,0.7211102545261383,0.0,0.7211102545261383,0.024666666666666667,0.024666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,22500,3,0.7076577842235565,0.0,0.7076577842235565,0.024666666666666667,0.024666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,25000,3,0.7226535702745119,0.0,0.7226535702745119,0.023333333333333334,0.023333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,27500,3,0.7112306455771128,0.0,0.7112306455771128,0.02266666666666667,0.02266666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,30000,3,0.7055399790406227,0.0,0.7055399790406227,0.025333333333333333,0.025333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,32500,3,0.6972061892350515,0.0,0.6972061892350515,0.027333333333333334,0.027333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,35000,3,0.6943210363388062,0.0,0.6943210363388062,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,37500,3,0.6958690856893858,0.0,0.6958690856893858,0.030666666666666665,0.030666666666666665
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",4,40000,3,0.6939736604690552,0.0,0.6939736604690552,0.029333333333333333,0.029333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",8,40000,3,0.6939406873037418,0.0,0.6939406873037418,0.029333333333333333,0.029333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,2500,3,0.835172047217687,0.0,0.835172047217687,0.0006666666666666666,0.0006666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,5000,3,0.8692192037900289,0.0,0.8692192037900289,0.0006666666666666666,0.0006666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,7500,3,0.894824226697286,0.0,0.894824226697286,0.0026666666666666666,0.0026666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,10000,3,0.880189023911953,0.0,0.880189023911953,0.008666666666666668,0.008666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,12500,3,0.834204929570357,0.0,0.834204929570357,0.011333333333333334,0.011333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,15000,3,0.7456079870462418,0.0,0.7456079870462418,0.016666666666666666,0.016666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,17500,3,0.7293819611271223,0.0,0.7293819611271223,0.020666666666666667,0.020666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,20000,3,0.7211102545261383,0.0,0.7211102545261383,0.024666666666666667,0.024666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,22500,3,0.7076577842235565,0.0,0.7076577842235565,0.024666666666666667,0.024666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,25000,3,0.7226535702745119,0.0,0.7226535702745119,0.023333333333333334,0.023333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,27500,3,0.7112306455771128,0.0,0.7112306455771128,0.02266666666666667,0.02266666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,30000,3,0.7055399790406227,0.0,0.7055399790406227,0.025333333333333333,0.025333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,32500,3,0.6972061892350515,0.0,0.6972061892350515,0.027333333333333334,0.027333333333333334
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,35000,3,0.6943210363388062,0.0,0.6943210363388062,0.03,0.03
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,37500,3,0.6958690856893858,0.0,0.6958690856893858,0.030666666666666665,0.030666666666666665
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",16,40000,3,0.6939736604690552,0.0,0.6939736604690552,0.029333333333333333,0.029333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 6}",32,40000,3,0.6939406873037418,0.0,0.6939406873037418,0.029333333333333333,0.029333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,2500,3,0.7830445965131124,0.0,0.7830445965131124,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,5000,3,0.7684850270549456,0.0,0.7684850270549456,0.0,0.0
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,7500,3,0.8556328440705935,0.0,0.8556328440705935,0.002,0.002
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,10000,3,0.8374955430626869,0.0,0.8374955430626869,0.006666666666666668,0.006666666666666668
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,12500,3,0.8162207355101904,0.0,0.8162207355101904,0.006666666666666667,0.006666666666666667
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,15000,3,0.7387522359689077,0.0,0.7387522359689077,0.0033333333333333335,0.0033333333333333335
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,17500,3,0.7180843651294708,0.0,0.7180843651294708,0.016666666666666666,0.016666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,20000,3,0.703213281929493,0.0,0.703213281929493,0.013999999999999999,0.013999999999999999
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,22500,3,0.6864814187089602,0.0,0.6864814187089602,0.016,0.016
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,25000,3,0.7022231817245483,0.0,0.7022231817245483,0.012666666666666666,0.012666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,27500,3,0.6918903191884359,0.0,0.6918903191884359,0.016666666666666666,0.016666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,30000,3,0.6785007764895757,0.0,0.6785007764895757,0.017333333333333333,0.017333333333333333
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,32500,3,0.6690882394711176,0.0,0.6690882394711176,0.017333333333333336,0.017333333333333336
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,35000,3,0.66877298305432,0.0,0.66877298305432,0.012666666666666666,0.012666666666666666
bdh,bdh/plain,76dd99c62a3e,plain,compose,strong,"{""depth"": 8}",1,37500,3,0.6690318485101064,0.0,0.6690318485101064,0.018,0.018
