config_hash,model,task,step,reasoning_steps,split,difficulty,n_seeds,provisional,dev,diverged_k,exact_match_mean,exact_match_std,exact_match_min,exact_match_max,exact_match_values,exact_match_ci95_lo,exact_match_ci95_hi,exact_match_mean_incl_failed,token_acc_mean,params
75f014a16a02,bdh_cq,propagate,2500,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7955755047693462,10010880
75f014a16a02,bdh_cq,propagate,2500,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7897897798258503,10010880
75f014a16a02,bdh_cq,propagate,2500,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7863696917995915,10010880
75f014a16a02,bdh_cq,propagate,5000,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7941616631583303,10010880
75f014a16a02,bdh_cq,propagate,5000,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7983817025288209,10010880
75f014a16a02,bdh_cq,propagate,5000,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7987987853444971,10010880
75f014a16a02,bdh_cq,propagate,7500,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.00499001996007984,0.0028227815616229442,0.0029940119760479044,0.008982035928143712,"[0.008982035928143712, 0.0029940119760479044, 0.0029940119760479044]",0.002994011976047905,0.008982035928143712,0.00499001996007984,0.7983200180970741,10010880
75f014a16a02,bdh_cq,propagate,7500,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.006006006006006006,0.0024519416844676458,0.003003003003003003,0.009009009009009009,"[0.009009009009009009, 0.003003003003003003, 0.006006006006006006]",0.003003003003003003,0.009009009009009009,0.006006006006006006,0.8093092999420127,10010880
75f014a16a02,bdh_cq,propagate,7500,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7986319561501046,10010880
75f014a16a02,bdh_cq,propagate,10000,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.016966067864271458,0.007858291291428952,0.005988023952095809,0.023952095808383235,"[0.023952095808383235, 0.005988023952095809, 0.020958083832335328]",0.00598802395209581,0.02395209580838324,0.016966067864271458,0.8210246119789497,10010880
75f014a16a02,bdh_cq,propagate,10000,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.014014014014014012,0.002831258383129319,0.012012012012012012,0.018018018018018018,"[0.012012012012012012, 0.012012012012012012, 0.018018018018018018]",0.012012012012012012,0.018018018018018018,0.014014014014014012,0.8274941521363931,10010880
75f014a16a02,bdh_cq,propagate,10000,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.005005005005005005,0.0014156291915646596,0.003003003003003003,0.006006006006006006,"[0.003003003003003003, 0.006006006006006006, 0.006006006006006006]",0.003003003003003003,0.006006006006006006,0.005005005005005005,0.8008007949238664,10010880
75f014a16a02,bdh_cq,propagate,12500,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.04790419161676646,0.007333801625099334,0.038922155688622756,0.05688622754491018,"[0.04790419161676647, 0.05688622754491018, 0.038922155688622756]",0.038922155688622756,0.05688622754491018,0.04790419161676646,0.8353293394733093,10010880
75f014a16a02,bdh_cq,propagate,12500,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.05405405405405406,0.006487227926334192,0.04804804804804805,0.06306306306306306,"[0.06306306306306306, 0.05105105105105105, 0.04804804804804805]",0.04804804804804805,0.06306306306306306,0.05405405405405406,0.8430930880812911,10010880
75f014a16a02,bdh_cq,propagate,12500,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.04404404404404405,0.026446135763008825,0.021021021021021023,0.08108108108108109,"[0.08108108108108109, 0.03003003003003003, 0.021021021021021023]",0.021021021021021023,0.08108108108108109,0.04404404404404405,0.8461795116926695,10010880
75f014a16a02,bdh_cq,propagate,15000,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.09580838323353295,0.031210570401420938,0.06287425149700598,0.1377245508982036,"[0.06287425149700598, 0.08682634730538923, 0.1377245508982036]",0.06287425149700598,0.1377245508982036,0.09580838323353295,0.8530439130679338,10010880
75f014a16a02,bdh_cq,propagate,15000,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.1111111111111111,0.02137553203609872,0.08108108108108109,0.12912912912912913,"[0.12912912912912913, 0.12312312312312312, 0.08108108108108109]",0.08108108108108109,0.12912912912912913,0.1111111111111111,0.8726226239949018,10010880
75f014a16a02,bdh_cq,propagate,15000,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.10810810810810811,0.0723634417294407,0.021021021021021023,0.1981981981981982,"[0.1981981981981982, 0.10510510510510511, 0.021021021021021023]",0.021021021021021023,0.1981981981981982,0.10810810810810811,0.8857190572583044,10010880
75f014a16a02,bdh_cq,propagate,17500,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.3732534930139721,0.10856705591594742,0.2275449101796407,0.4880239520958084,"[0.4880239520958084, 0.2275449101796407, 0.4041916167664671]",0.2275449101796407,0.48802395209580834,0.3732534930139721,0.9314703991908037,10010880
75f014a16a02,bdh_cq,propagate,17500,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.3763763763763764,0.15573851391016025,0.1831831831831832,0.5645645645645646,"[0.5645645645645646, 0.1831831831831832, 0.3813813813813814]",0.1831831831831832,0.5645645645645646,0.3763763763763764,0.9325158556660375,10010880
75f014a16a02,bdh_cq,propagate,17500,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.30030030030030025,0.18658937905775327,0.09009009009009009,0.5435435435435435,"[0.5435435435435435, 0.09009009009009009, 0.2672672672672673]",0.0900900900900901,0.5435435435435435,0.30030030030030025,0.9246746817747274,10010880
75f014a16a02,bdh_cq,propagate,20000,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.6846307385229541,0.293599815717645,0.27245508982035926,0.9341317365269461,"[0.9341317365269461, 0.27245508982035926, 0.8473053892215568]",0.27245508982035926,0.9341317365269463,0.6846307385229541,0.9669827050315644,10010880
75f014a16a02,bdh_cq,propagate,20000,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.6896896896896897,0.2903696691719113,0.27927927927927926,0.9069069069069069,"[0.9069069069069069, 0.27927927927927926, 0.8828828828828829]",0.27927927927927926,0.9069069069069068,0.6896896896896897,0.9693026401855805,10010880
75f014a16a02,bdh_cq,propagate,20000,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.6496496496496497,0.35642102190213565,0.15015015015015015,0.9579579579579579,"[0.9579579579579579, 0.15015015015015015, 0.8408408408408409]",0.15015015015015015,0.9579579579579579,0.6496496496496497,0.9675508901044294,10010880
75f014a16a02,bdh_cq,propagate,22500,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.7654690618762475,0.2437541752336417,0.4221556886227545,0.9640718562874252,"[0.9640718562874252, 0.4221556886227545, 0.9101796407185628]",0.4221556886227545,0.9640718562874252,0.7654690618762475,0.9762142411249126,10010880
75f014a16a02,bdh_cq,propagate,22500,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.8018018018018017,0.22529862000661613,0.48348348348348347,0.972972972972973,"[0.972972972972973, 0.48348348348348347, 0.948948948948949]",0.4834834834834834,0.9729729729729731,0.8018018018018017,0.9813980677941659,10010880
75f014a16a02,bdh_cq,propagate,22500,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.7407407407407408,0.3119110124231943,0.3003003003003003,0.9819819819819819,"[0.9819819819819819, 0.3003003003003003, 0.93993993993994]",0.3003003003003003,0.9819819819819818,0.7407407407407408,0.9772272318810433,10010880
75f014a16a02,bdh_cq,propagate,25000,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.9301397205588823,0.05222145889002449,0.8562874251497006,0.9670658682634731,"[0.9670658682634731, 0.8562874251497006, 0.9670658682634731]",0.8562874251497007,0.9670658682634731,0.9301397205588823,0.9938456432786055,10010880
75f014a16a02,bdh_cq,propagate,25000,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.9359359359359359,0.05038924103564849,0.8648648648648649,0.975975975975976,"[0.975975975975976, 0.8648648648648649, 0.9669669669669669]",0.8648648648648649,0.975975975975976,0.9359359359359359,0.9946613292674998,10010880
75f014a16a02,bdh_cq,propagate,25000,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.94994994994995,0.041126403571920184,0.8918918918918919,0.9819819819819819,"[0.9819819819819819, 0.8918918918918919, 0.975975975975976]",0.8918918918918918,0.9819819819819818,0.94994994994995,0.9957457467003747,10010880
75f014a16a02,bdh_cq,propagate,27500,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.9720558882235529,0.018988320948543348,0.9461077844311377,0.9910179640718563,"[0.9910179640718563, 0.9461077844311377, 0.9790419161676647]",0.9461077844311377,0.9910179640718563,0.9720558882235529,0.9975881575348372,10010880
75f014a16a02,bdh_cq,propagate,27500,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.9719719719719718,0.008610936203245864,0.960960960960961,0.9819819819819819,"[0.972972972972973, 0.960960960960961, 0.9819819819819819]",0.960960960960961,0.9819819819819818,0.9719719719719718,0.9975809147646716,10010880
75f014a16a02,bdh_cq,propagate,27500,1,interp,"{""dim"": 1, ""distance"": 4, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.985985985985986,0.01020824727446004,0.975975975975976,1.0,"[1.0, 0.975975975975976, 0.9819819819819819]",0.975975975975976,1.0,0.985985985985986,0.9988321657772655,10010880
75f014a16a02,bdh_cq,propagate,30000,1,interp,"{""dim"": 1, ""distance"": 1, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.9790419161676648,0.017628265202251192,0.9550898203592815,0.9970059880239521,"[0.9970059880239521, 0.9550898203592815, 0.9850299401197605]",0.9550898203592815,0.9970059880239521,0.9790419161676648,0.9982534934303717,10010880
75f014a16a02,bdh_cq,propagate,30000,1,interp,"{""dim"": 1, ""distance"": 2, ""length"": 12, ""n_sources"": 1}",3,True,False,0,0.98998998998999,0.002831258383129308,0.987987987987988,0.993993993993994,"[0.993993993993994, 0.987987987987988, 0.987987987987988]",0.9879879879879881,0.993993993993994,0.98998998998999,0.9990824159081871,10010880
